,Index,Date,Open,High,Low,Close,Shares Traded,Turnover
327,NIFTY50,20191115,11904.2,11973.65,11879.25,11895.45,580154179,22350.63
328,NIFTY50,20191118,11915.15,11946.2,11867.6,11884.5,514352437,17991.41
329,NIFTY50,20191119,11919.45,11958.85,11881.75,11940.1,613909679,21574.84
330,NIFTY50,20191120,12004.75,12038.6,11966.05,11999.1,646661147,24341.14
331,NIFTY50,20191121,12025.65,12028.2,11956.9,11968.4,557685781,21609.99
332,NIFTY50,20191122,11967.3,11968.1,11883.5,11914.4,486815185,19243.57
333,NIFTY50,20191125,11922.45,12084.5,11919.75,12073.75,534289467,19990.44
334,NIFTY50,20191126,12110.2,12132.45,12006.35,12037.7,1201335831,46030.62
335,NIFTY50,20191127,12068.5,12114.9,12055.15,12100.7,584226618,19937.4
336,NIFTY50,20191128,12132.1,12158.8,12099.95,12151.15,620479403,21229.58
337,NIFTY50,20191129,12146.2,12147.4,12017.4,12056.05,804430391,21838.04
338,NIFTY50,20191202,12137.05,12137.15,12023.7,12048.2,720945335,23113.18
339,NIFTY50,20191203,12067.65,12068.6,11956.4,11994.2,605789334,18203.76
340,NIFTY50,20191204,11969.95,12054.7,11935.3,12043.2,747193818,22132.83
341,NIFTY50,20191205,12071.25,12081.2,11998.75,12018.4,562228745,19589.81
342,NIFTY50,20191206,12047.35,12057.05,11888.85,11921.5,609221205,18245.49
343,NIFTY50,20191209,11939.1,11981.95,11888.05,11937.5,599115748,16672.87
344,NIFTY50,20191210,11950.5,11953.2,11844.7,11856.8,650219487,16514.63
345,NIFTY50,20191211,11867.35,11923.2,11832.3,11910.15,997655048,18760.57
346,NIFTY50,20191212,11944.3,12005.5,11934.0,11971.8,752617138,18401.22
347,NIFTY50,20191213,12026.4,12098.85,12023.6,12086.7,597712516,20626.8
348,NIFTY50,20191216,12131.35,12134.65,12046.3,12053.95,437703921,16110.34
349,NIFTY50,20191217,12082.45,12182.75,12070.35,12165.0,499585789,20968.79
350,NIFTY50,20191218,12197.0,12237.7,12163.45,12221.65,518854651,22341.06
351,NIFTY50,20191219,12223.4,12268.35,12191.15,12259.7,623049839,19761.9
352,NIFTY50,20191220,12266.45,12293.9,12252.75,12271.8,810676090,25750.24
353,NIFTY50,20191223,12235.45,12287.15,12213.25,12262.75,604782354,18078.23
354,NIFTY50,20191224,12269.25,12283.7,12202.1,12214.55,470290298,13864.56
355,NIFTY50,20191226,12211.85,12221.55,12118.85,12126.55,520326632,16362.31
356,NIFTY50,20191227,12172.9,12258.45,12157.9,12245.8,383788556,13676.2
357,NIFTY50,20191230,12274.9,12286.45,12213.8,12255.85,411084614,14556.73
358,NIFTY50,20191231,12247.1,12247.1,12151.8,12168.45,426931711,14812.89
359,NIFTY50,20200101,12202.15,12222.2,12165.3,12182.5,304078039,10445.68
360,NIFTY50,20200102,12198.55,12289.9,12195.25,12282.2,407697594,15256.55
361,NIFTY50,20200103,12261.1,12265.6,12191.35,12226.65,428770054,16827.27
362,NIFTY50,20200106,12170.6,12179.1,11974.2,11993.05,396501419,16869.22
363,NIFTY50,20200107,12079.1,12152.15,12005.35,12052.95,447818617,17797.68
364,NIFTY50,20200108,11939.1,12044.95,11929.6,12025.35,445991640,18281.15
365,NIFTY50,20200109,12153.15,12224.05,12132.55,12215.9,477469878,18456.64
366,NIFTY50,20200110,12271.0,12311.2,12213.2,12256.8,660627930,18818.62
367,NIFTY50,20200113,12296.7,12337.75,12285.8,12329.55,500968242,17522.13
368,NIFTY50,20200114,12333.1,12374.25,12308.7,12362.3,616260555,17948.92
369,NIFTY50,20200115,12349.4,12355.15,12278.75,12343.3,684352965,17882.51
370,NIFTY50,20200116,12347.1,12389.05,12315.8,12355.5,395670245,16004.06
371,NIFTY50,20200117,12328.4,12385.45,12321.4,12352.35,502060615,21397.63
372,NIFTY50,20200120,12430.5,12430.5,12216.9,12224.55,491609317,21415.43
373,NIFTY50,20200121,12195.3,12230.05,12162.3,12169.85,443976442,18682.65
374,NIFTY50,20200122,12218.35,12225.05,12087.9,12106.9,526294513,19758.68
375,NIFTY50,20200123,12123.75,12189.0,12094.1,12180.35,867653663,23829.39
376,NIFTY50,20200124,12174.55,12272.15,12149.65,12248.25,593237908,18032.27
377,NIFTY50,20200127,12197.1,12216.6,12107.0,12119.0,441158138,17988.61
378,NIFTY50,20200128,12148.1,12163.55,12024.5,12055.8,478484057,20917.62
379,NIFTY50,20200129,12114.9,12169.6,12103.8,12129.5,514362340,20646.18
380,NIFTY50,20200130,12147.75,12150.3,12010.6,12035.8,538138743,19372.67
381,NIFTY50,20200131,12100.4,12103.55,11945.85,11962.1,771278258,26044.91
382,NIFTY50,20200201,11939.0,12017.35,11633.3,11661.85,537634767,20598.12
383,NIFTY50,20200203,11627.45,11749.85,11614.5,11707.9,669815788,25415.26
384,NIFTY50,20200204,11786.25,11986.15,11783.4,11979.65,560430291,22338.5
385,NIFTY50,20200205,12005.85,12098.15,11953.35,12089.15,758032580,22998.05
386,NIFTY50,20200206,12120.0,12160.6,12084.65,12137.95,565116236,21735.92
387,NIFTY50,20200207,12151.15,12154.7,12073.95,12098.35,473475144,16339.61
388,NIFTY50,20200210,12102.35,12103.55,11990.75,12031.5,525674715,17185.14
389,NIFTY50,20200211,12108.4,12172.3,12099.0,12107.9,480491557,16209.52
390,NIFTY50,20200212,12151.0,12231.75,12144.3,12201.2,412399174,16598.33
391,NIFTY50,20200213,12219.55,12225.65,12139.8,12174.65,501510138,16315.27
392,NIFTY50,20200214,12190.15,12246.7,12091.2,12113.45,623053270,20759.51
393,NIFTY50,20200217,12131.8,12159.6,12037.0,12045.8,455412408,15439.55
394,NIFTY50,20200218,12028.25,12030.75,11908.05,11992.5,677307424,18853.0
395,NIFTY50,20200219,12090.6,12134.7,12042.1,12125.9,514030605,17610.89
396,NIFTY50,20200220,12119.0,12152.0,12071.45,12080.85,502875583,18831.51
397,NIFTY50,20200224,12012.55,12012.55,11813.4,11829.4,491224913,19421.04
398,NIFTY50,20200225,11877.5,11883.05,11779.9,11797.9,461349973,18510.82
399,NIFTY50,20200226,11738.55,11783.25,11639.6,11678.5,567990976,21887.07
400,NIFTY50,20200227,11661.25,11663.85,11536.7,11633.3,609266324,21623.47
401,NIFTY50,20200228,11382.0,11384.8,11175.05,11201.75,810523106,32297.15
402,NIFTY50,20200302,11387.35,11433.0,11036.25,11132.75,681148567,24204.55
403,NIFTY50,20200303,11217.55,11342.25,11152.55,11303.3,696919348,23281.2
404,NIFTY50,20200304,11351.35,11356.6,11082.15,11251.0,798021596,26928.46
405,NIFTY50,20200305,11306.05,11389.5,11244.6,11269.0,1353209029,26980.65
406,NIFTY50,20200306,10942.65,11035.1,10827.4,10989.45,1811564187,26455.29
407,NIFTY50,20200309,10742.05,10751.55,10294.45,10451.45,1566119057,35151.79
408,NIFTY50,20200311,10334.3,10545.1,10334.0,10458.4,1219079693,32548.47
409,NIFTY50,20200312,10039.95,10040.75,9508.0,9590.15,1344263317,39283.97
410,NIFTY50,20200313,9107.6,10159.4,8555.15,9955.2,1389061775,44167.89
411,NIFTY50,20200316,9587.8,9602.2,9165.1,9197.4,898523271,29181.8
412,NIFTY50,20200317,9285.4,9403.8,8915.6,8967.05,936185892,28004.16
413,NIFTY50,20200318,9088.45,9127.55,8407.05,8468.8,1517275761,39256.71
414,NIFTY50,20200319,8063.3,8575.45,7832.55,8263.45,926508824,34274.23
415,NIFTY50,20200320,8284.45,8883.0,8178.2,8745.45,1072263600,37321.25
416,NIFTY50,20200323,7945.7,8159.25,7583.6,7610.25,654151814,23891.9
417,NIFTY50,20200324,7848.3,8036.95,7511.1,7801.05,739354439,28282.09
418,NIFTY50,20200325,7735.15,8376.75,7714.75,8317.85,738114713,28482.01
419,NIFTY50,20200326,8451.0,8749.05,8304.9,8641.45,866534643,32228.31
420,NIFTY50,20200327,8949.1,9038.9,8522.9,8660.25,801923401,31336.86
421,NIFTY50,20200330,8385.95,8576.0,8244.0,8281.1,593953051,24724.44
422,NIFTY50,20200331,8529.35,8678.3,8358.0,8597.75,713390935,27401.3
423,NIFTY50,20200401,8584.1,8588.1,8198.35,8253.8,507509685,21307.3
424,NIFTY50,20200403,8356.55,8356.55,8055.8,8083.8,697752438,26561.18
425,NIFTY50,20200407,8446.3,8819.4,8360.95,8792.2,815245226,35206.69
426,NIFTY50,20200408,8688.9,9131.7,8653.9,8748.75,897562690,37641.68
427,NIFTY50,20200409,8973.05,9128.35,8904.55,9111.9,743036134,32907.82
428,NIFTY50,20200413,9103.95,9112.05,8912.4,8993.85,644468815,26749.06
429,NIFTY50,20200415,9196.4,9261.2,8874.1,8925.3,880159358,41878.64
430,NIFTY50,20200416,8851.25,9053.75,8821.9,8992.8,720116479,31318.29
431,NIFTY50,20200417,9323.45,9324.0,9091.35,9266.75,684910520,33334.73
432,NIFTY50,20200420,9390.2,9390.85,9230.8,9261.85,726364699,28620.91
433,NIFTY50,20200421,9016.95,9044.4,8909.4,8981.45,655122903,28273.89
434,NIFTY500,20190603,9827.75,9931.65,9796.85,9922.6,1186517526,31863.94
435,NIFTY500,20190604,9898.0,9941.45,9865.6,9876.2,1222700958,30135.7
436,NIFTY500,20190606,9889.55,9889.55,9712.05,9722.5,1535007689,36565.33
437,NIFTY500,20190607,9736.05,9761.75,9653.7,9735.85,1358725281,29256.42
438,NIFTY500,20190610,9784.45,9813.65,9727.9,9765.85,1501544968,25690.54
439,NIFTY500,20190611,9791.9,9826.65,9743.05,9805.1,1403396274,27744.02
440,NIFTY500,20190612,9801.95,9802.05,9727.75,9749.95,1126421205,24974.71
441,NIFTY500,20190613,9727.15,9758.9,9668.05,9747.05,1364817828,30110.12
442,NIFTY500,20190614,9742.8,9745.15,9652.6,9669.95,1208570037,27628.29
443,NIFTY500,20190617,9681.9,9681.95,9533.35,9543.6,1168363037,27495.66
444,NIFTY500,20190618,9547.5,9587.05,9514.1,9551.35,1394995294,28194.06
445,NIFTY500,20190619,9592.15,9634.15,9476.1,9526.2,1778939283,32158.01
446,NIFTY500,20190620,9501.55,9655.25,9476.25,9646.0,1877804938,31902.84
447,NIFTY500,20190621,9641.15,9641.25,9566.1,9581.6,1724488279,38352.72
448,NIFTY500,20190624,9585.95,9605.05,9543.4,9564.1,1303669501,24312.1
449,NIFTY500,20190625,9548.65,9643.75,9525.95,9632.85,1394460923,28895.71
450,NIFTY500,20190626,9611.95,9699.65,9604.15,9682.8,-,-
451,NIFTY500,20190627,9694.55,9733.95,9675.5,9692.35,2023509131,40069.1
452,NIFTY500,20190628,9707.45,9713.75,9644.1,9657.95,1289867464,28607.2
453,NIFTY500,20190701,9697.0,9724.35,9691.9,9713.0,1077596417,23708.17
454,NIFTY500,20190702,9734.75,9750.05,9675.8,9744.85,1196770112,24392.96
455,NIFTY500,20190703,9762.85,9774.8,9731.5,9757.3,1065751622,25094.2
456,NIFTY500,20190704,9767.8,9793.5,9765.2,9776.8,1147118816,25933.88
457,NIFTY500,20190705,9793.65,9805.3,9644.85,9657.65,1396093695,32083.96
458,NIFTY500,20190708,9619.4,9620.9,9418.0,9447.8,1288620102,30917.49
459,NIFTY500,20190709,9428.05,9473.4,9375.8,9455.65,1214460295,33655.33
460,NIFTY500,20190710,9443.65,9482.5,9385.7,9400.1,1026048152,27668.55
461,NIFTY500,20190711,9447.15,9475.7,9414.1,9466.4,1079846072,26576.05
462,NIFTY500,20190712,9480.05,9519.75,9448.4,9457.75,1190248591,30000.09
463,NIFTY500,20190715,9499.25,9502.7,9427.85,9469.15,1033882365,25600.13
464,NIFTY500,20190716,9473.85,9533.55,9456.6,9529.85,1190719870,27452.18
465,NIFTY500,20190717,9535.25,9563.95,9520.15,9543.35,1212551110,27995.1
466,NIFTY500,20190718,9534.15,9534.5,9447.65,9456.15,1228256718,28525.29
467,NIFTY500,20190719,9484.55,9494.9,9288.8,9304.65,1315031986,33002.07
468,NIFTY500,20190722,9282.6,9285.3,9197.3,9247.75,1243917817,31126.42
469,NIFTY500,20190723,9265.85,9277.65,9208.9,9233.55,1269990614,31342.34
470,NIFTY500,20190724,9228.8,9256.4,9134.65,9160.45,1308470960,32741.54
471,NIFTY500,20190725,9173.75,9232.45,9148.45,9159.15,1414137488,37957.16
472,NIFTY500,20190726,9156.0,9206.7,9125.35,9192.6,1347461417,31422.91
473,NIFTY500,20190729,9205.35,9208.2,9081.7,9108.9,1802170466,29125.45
474,NIFTY500,20190730,9123.65,9165.8,8995.25,9004.05,1691503549,33934.14
475,NIFTY500,20190731,8963.3,9058.45,8928.0,9044.95,1516265987,35453.77
476,NIFTY500,20190801,9001.7,9026.15,8859.55,8935.75,1376490936,32565.21
477,NIFTY500,20190802,8890.5,9007.05,8821.1,8943.95,1610762671,36894.42
478,NIFTY500,20190805,8866.9,8866.9,8765.2,8831.95,1391133138,31759.41
479,NIFTY500,20190806,8792.65,8960.95,8791.6,8918.6,1429481738,34011.55
480,NIFTY500,20190807,8928.6,8953.25,8840.15,8854.65,1477930501,33060.13
481,NIFTY500,20190808,8888.45,8998.9,8844.4,8979.65,1415257373,32589.63
482,NIFTY500,20190809,9022.5,9103.1,9010.35,9046.55,1488638644,33800.2
483,NIFTY500,20190813,9066.35,9070.2,8874.85,8890.1,1550222284,36224.77
484,NIFTY500,20190814,8942.0,8998.25,8897.0,8971.1,1399939825,32400.08
485,NIFTY500,20190816,8971.65,8999.2,8886.3,8988.8,1409193361,30286.91
486,NIFTY500,20190819,9022.6,9061.4,8983.65,8997.95,1129497146,24092.13
487,NIFTY500,20190820,9004.75,9012.1,8930.5,8957.4,1200635571,26986.83
488,NIFTY500,20190821,8957.85,8965.1,8858.45,8864.5,1342390384,26710.44
489,NIFTY500,20190822,8851.35,8853.25,8706.45,8719.25,1748360277,31256.14
490,NIFTY500,20190823,8687.45,8812.85,8628.35,8790.55,1720372620,32604.25
491,NIFTY500,20190826,8933.05,8973.2,8735.3,8964.7,1807502221,34485.57
492,NIFTY500,20190827,9004.0,9047.85,8972.9,9022.25,1856675130,45360.62
493,NIFTY500,20190828,9023.8,9047.55,8930.1,8970.9,1445504112,28470.12
494,NIFTY500,20190829,8938.05,8954.65,8874.25,8906.1,1630842337,31386.41
495,NIFTY500,20190830,8936.45,8991.2,8859.75,8977.55,1523912786,32904.0
496,NIFTY500,20190903,8927.9,8931.65,8783.75,8802.35,1255668033,26993.23
497,NIFTY500,20190904,8798.75,8841.95,8751.25,8833.1,1269569807,29501.28
498,NIFTY500,20190905,8848.0,8894.9,8825.0,8846.3,1351088433,27735.83
499,NIFTY500,20190906,8873.75,8928.45,8859.25,8920.4,1284952453,28083.04
500,NIFTY500,20190909,8914.7,8986.6,8882.9,8972.4,1180692711,24548.23
501,NIFTY500,20190911,8992.7,9026.25,8981.1,9015.15,1686706021,34125.02
502,NIFTY500,20190912,9036.95,9061.0,8969.85,8981.6,1510572474,30201.06
503,NIFTY500,20190913,8992.65,9056.8,8945.6,9050.85,1528790912,29312.29
504,NIFTY500,20190916,8992.15,9044.45,8978.95,9009.15,1267057381,28072.36
505,NIFTY500,20190917,9010.55,9012.1,8838.25,8853.9,1528208456,30275.45
506,NIFTY500,20190918,8898.95,8912.2,8841.55,8877.7,1327293246,27035.82
507,NIFTY500,20190919,8884.5,8884.5,8738.65,8766.45,1654852665,26012.54
508,NIFTY500,20190920,8799.45,9293.9,8748.05,9230.5,3274046775,79648.27
509,NIFTY500,20190923,9425.4,9552.25,9386.9,9486.6,2217212715,60924.59
510,NIFTY500,20190924,9489.1,9530.35,9434.65,9474.75,1693301926,41566.48
511,NIFTY500,20190925,9458.05,9458.45,9326.1,9344.15,1574024070,37980.64
512,NIFTY500,20190926,9365.5,9471.25,9363.25,9443.8,1911437928,45843.95
513,NIFTY500,20190927,9435.55,9465.35,9388.5,9395.6,1570445839,31917.57
514,NIFTY500,20190930,9384.65,9389.55,9276.9,9340.9,2050542076,38297.79
515,NIFTY500,20191001,9372.7,9402.0,9140.05,9236.4,2602388500,45231.43
516,NIFTY500,20191003,9207.15,9243.8,9153.7,9198.4,1908360195,33851.43
517,NIFTY500,20191004,9253.1,9264.0,9078.8,9091.65,1766567821,33949.41
518,NIFTY500,20191007,9104.5,9120.3,9031.6,9040.65,1548649686,30009.5
519,NIFTY500,20191009,9059.1,9183.3,9008.85,9177.95,1756332102,34303.41
520,NIFTY500,20191010,9153.5,9165.05,9097.55,9112.75,1726737948,31806.63
521,NIFTY500,20191011,9132.4,9207.35,9076.3,9161.4,1698105307,35841.61
522,NIFTY500,20191014,9187.7,9248.5,9156.9,9192.65,1462070439,29098.23
523,NIFTY500,20191015,9208.7,9277.25,9196.85,9253.85,1469059934,33014.77
524,NIFTY500,20191016,9282.95,9301.75,9246.65,9281.85,1633738321,35622.48
525,NIFTY500,20191017,9286.65,9399.25,9268.05,9391.0,1838774093,36248.22
526,NIFTY500,20191018,9391.85,9494.7,9373.5,9479.2,2189914779,40454.63
527,NIFTY500,20191022,9481.05,9526.8,9435.85,9448.25,1994511831,47065.23
528,NIFTY500,20191023,9457.25,9497.75,9418.25,9458.65,1700321871,38607.32
529,NIFTY500,20191024,9501.35,9516.65,9402.5,9437.65,2226288262,39410.55
530,NIFTY500,20191025,9478.45,9479.05,9365.55,9431.1,-,-
531,NIFTY500,20191027,9493.7,9504.05,9462.75,9478.35,360212505,5430.73
532,NIFTY500,20191029,9490.1,9615.75,9475.5,9598.35,2172096449,42471.76
533,NIFTY500,20191030,9666.6,9673.7,9602.1,9647.55,1919096114,40829.07
534,NIFTY500,20191031,9686.4,9733.35,9671.3,9689.65,2885828204,49218.41
535,NIFTY500,20191101,9703.1,9730.75,9678.2,9704.0,2681945576,41093.65
536,NIFTY500,20191104,9736.75,9780.0,9712.1,9732.4,1982427924,38806.19
537,NIFTY500,20191105,9757.75,9760.8,9657.7,9694.05,1694415268,37184.78
538,NIFTY500,20191106,9694.85,9750.55,9646.1,9721.35,1691221588,38978.83
539,NIFTY500,20191107,9768.9,9771.3,9718.25,9764.3,1686471088,39070.16
540,NIFTY500,20191108,9753.25,9785.4,9669.95,9683.3,1975276988,42626.68
541,NIFTY500,20191111,9665.65,9708.35,9655.5,9695.85,1565756978,31758.69
542,NIFTY500,20191113,9698.1,9730.6,9618.25,9633.95,1821347033,39174.89
543,NIFTY500,20191114,9648.85,9671.1,9596.85,9650.4,1953118332,35357.78
544,NIFTY500,20191115,9676.95,9721.3,9657.8,9667.3,2261246332,37553.89
545,NIFTY500,20191118,9685.85,9705.7,9654.4,9668.6,1816857986,32257.38
546,NIFTY500,20191119,9692.2,9714.25,9662.6,9702.15,2512104185,41120.45
547,NIFTY500,20191120,9748.4,9776.7,9725.7,9744.9,3435997894,40516.14
548,NIFTY500,20191121,9768.05,9769.5,9703.9,9712.35,2441098830,37020.04
549,NIFTY500,20191122,9715.05,9715.5,9650.2,9679.3,1764517945,33575.25
550,NIFTY500,20191125,9688.85,9809.1,9687.05,9802.05,1905490102,34881.7
551,NIFTY500,20191126,9833.6,9852.9,9739.2,9762.85,3702934723,81541.59
552,NIFTY500,20191127,9787.3,9824.5,9778.15,9815.95,1674524486,34009.21
553,NIFTY500,20191128,9838.45,9874.9,9816.75,9869.75,2287411104,41055.56
554,NIFTY500,20191129,9871.1,9872.1,9781.05,9813.65,2409348532,42259.2
555,NIFTY500,20191202,9863.1,9863.15,9778.6,9798.0,2971108662,38347.5
556,NIFTY500,20191203,9814.75,9815.95,9715.5,9743.15,2125136647,32769.49
557,NIFTY500,20191204,9722.25,9790.1,9699.6,9782.1,2277504297,36193.08
558,NIFTY500,20191205,9801.1,9805.6,9741.95,9757.6,1629874071,32964.05
559,NIFTY500,20191206,9781.9,9787.25,9642.15,9669.4,2004142609,32071.07
560,NIFTY500,20191209,9682.0,9714.3,9636.75,9671.45,1647514285,29128.28
561,NIFTY500,20191210,9680.55,9682.65,9585.0,9595.4,1688748460,29126.91
562,NIFTY500,20191211,9605.6,9645.95,9574.85,9636.25,1909172428,31019.73
563,NIFTY500,20191212,9666.5,9714.95,9657.35,9691.15,1509130444,30357.48
564,NIFTY500,20191213,9732.35,9791.05,9731.15,9783.6,1718730748,35293.21
565,NIFTY500,20191216,9815.25,9817.65,9747.95,9753.0,1240487459,27566.74
566,NIFTY500,20191217,9776.45,9842.9,9766.55,9831.35,1516669810,34075.03
567,NIFTY500,20191218,9854.75,9876.4,9821.2,9864.55,1518631027,35229.35
568,NIFTY500,20191219,9866.15,9898.55,9845.55,9892.3,1471144087,31594.29
569,NIFTY500,20191220,9899.5,9920.65,9891.65,9905.35,1813934650,40671.03
570,NIFTY500,20191223,9882.95,9922.05,9861.4,9897.65,1346949483,28959.82
571,NIFTY500,20191224,9905.35,9915.25,9860.35,9868.4,1131663138,23580.28
572,NIFTY500,20191226,9871.45,9877.15,9811.35,9817.2,1372868389,27162.95
573,NIFTY500,20191227,9852.15,9916.25,9842.95,9908.7,1179841560,25729.59
574,NIFTY500,20191230,9931.6,9946.05,9891.05,9924.7,1147455123,24664.24
575,NIFTY500,20191231,9921.5,9921.7,9861.5,9872.55,1186430392,25910.13
576,NIFTY500,20200101,9897.95,9914.4,9875.1,9888.55,867072979,19186.24
577,NIFTY500,20200102,9903.25,9984.4,9901.4,9980.0,1380833508,29043.57
578,NIFTY500,20200103,9966.8,9976.75,9913.6,9941.65,1377925029,29852.53
579,NIFTY500,20200106,9896.45,9901.6,9731.85,9747.4,1330570851,29148.74
580,NIFTY500,20200107,9814.45,9883.45,9765.5,9805.4,1270621001,31001.36
581,NIFTY500,20200108,9708.7,9798.25,9700.35,9792.2,1544773904,30721.06
582,NIFTY500,20200109,9894.05,9951.2,9882.15,9943.9,1668330558,33577.71
583,NIFTY500,20200110,9985.0,10023.15,9947.35,9978.0,1622393908,33761.81
584,NIFTY500,20200113,10012.8,10046.45,10006.25,10042.5,1297634196,30167.4
585,NIFTY500,20200114,10051.2,10083.85,10032.85,10075.85,1398511254,33002.03
586,NIFTY500,20200115,10070.0,10095.95,10030.95,10087.05,1741707843,34074.07
587,NIFTY500,20200116,10099.95,10132.15,10076.6,10110.05,1400285555,32031.47
588,NIFTY500,20200117,10096.4,10138.45,10089.5,10118.7,2253454671,36222.12
589,NIFTY500,20200120,10174.95,10174.95,10019.05,10025.7,1570516879,34841.32
590,NIFTY500,20200121,10001.85,10033.3,9977.7,9987.55,1785958482,32943.62
591,NIFTY500,20200122,10029.55,10034.05,9935.0,9947.0,1601280854,34730.58
592,NIFTY500,20200123,9961.8,10027.8,9944.1,10021.4,2348271533,41988.35
593,NIFTY500,20200124,10019.95,10101.25,9999.25,10083.7,1554197670,33984.98
594,NIFTY500,20200127,10046.45,10077.45,9989.55,9999.6,1255907969,32307.54
595,NIFTY500,20200128,10023.5,10041.05,9934.2,9956.95,1525368903,37154.32
596,NIFTY500,20200129,10006.95,10039.05,9990.2,10009.3,1421633405,36402.71
597,NIFTY500,20200130,10025.35,10026.9,9902.3,9919.2,1576991322,36709.68
598,NIFTY500,20200131,9968.4,9971.2,9849.25,9861.45,1676651649,41550.72
599,NIFTY500,20200201,9844.9,9918.35,9582.85,9606.05,1356395404,34742.5
600,NIFTY500,20200203,9578.5,9682.65,9559.85,9650.55,1517719962,41798.82
601,NIFTY500,20200204,9711.95,9858.65,9711.1,9853.05,1476102799,40692.81
602,NIFTY500,20200205,9880.15,9955.9,9847.05,9951.35,1660431859,41108.91
603,NIFTY500,20200206,9979.65,10022.5,9953.2,10004.2,1584104050,43224.18
604,NIFTY500,20200207,10019.45,10021.7,9974.55,10000.75,1351171129,35725.49
605,NIFTY500,20200210,10008.75,10008.75,9917.65,9945.65,1275391055,31922.85
606,NIFTY500,20200211,10004.05,10044.15,9979.6,9987.05,1282206787,32823.86
607,NIFTY500,20200212,10020.6,10067.7,10015.85,10037.1,1517147187,33551.4
608,NIFTY500,20200213,10049.85,10053.2,9990.35,10017.75,1277817655,30866.97
609,NIFTY500,20200214,10031.25,10071.7,9947.65,9961.05,2683502020,36057.65
610,NIFTY500,20200217,9976.15,9990.75,9884.95,9891.0,1949296593,31815.54
611,NIFTY500,20200218,9876.7,9877.6,9768.45,9845.55,2126824758,35579.43
612,NIFTY500,20200219,9921.3,9974.85,9895.4,9970.5,2196256471,34015.83
